1986    1956    11723    659    .3892
1987    1618    10565    497    .3436
1988    1977     9620    817    .4925
1989    2113    12352    714    .4253
1990    2333     4011    977    .4393
1991    1557    10962    614    .4356
1992    1440     2267    516    .3887
1993    1358      122    383    .2963
1994    1044       .     479    .6124
