1965           .                .      102478            .
1966           .                .      134867            . 
1967           .                .      152378            . 
1968           .             216.8     164472            . 
1969           .             241.8     169909            . 
1970      260187             288.5     154492           0.967 
1971      234478             398.4     118217           0.755 
1972      256231             467.8     143833           0.836 
1973      336059             280.1     143164           0.7974 
1974      387697             279.8     147815           0.7739 
1975      492260             454.5     194649           0.6455
1976      428175             781.4     203303           0.8971
1977      404638             567.9     164692           0.9282
1978      518591             404.9     154009           0.5823
1979      741087             653.9     227699           0.5300
1980      818208             651.3     345843           0.7596
1981      773552             432.4     325618           0.8582
1982      766923             282.3     314475           0.8117
1983      779302             230.2     329146           0.7178
1984      761363             244.2     394941           0.8978
1985      631883             330.7     316019           0.7520
1986      435883             203.5     251802           1.1625
1987      370770             117.1     217123           0.9593
1988      346889             115.4     194478           0.8486
1989      289990              79.0     179177           1.0223
1990      231930             125.     153546           1.1289
1991      160000             174.     122489           1.3656
1992      103000             146.        53872           1.0301
1993      124000             175.       .         .
1994      211600              .         .         .
1995      244000              .         .         .
